TargetID	ProbeID	4042961002_A.AVG_Signal	4042961002_A.Detection Pval	4042961002_A.BEAD_STDERR	4042961002_A.Avg_NBEADS	4042961002_B.AVG_Signal	4042961002_B.Detection Pval	4042961002_B.BEAD_STDERR	4042961002_B.Avg_NBEADS	4042961002_C.AVG_Signal	4042961002_C.Detection Pval	4042961002_C.BEAD_STDERR	4042961002_C.Avg_NBEADS	4042961002_D.AVG_Signal	4042961002_D.Detection Pval	4042961002_D.BEAD_STDERR	4042961002_D.Avg_NBEADS	4042961002_E.AVG_Signal	4042961002_E.Detection Pval	4042961002_E.BEAD_STDERR	4042961002_E.Avg_NBEADS	4042961002_F.AVG_Signal	4042961002_F.Detection Pval	4042961002_F.BEAD_STDERR	4042961002_F.Avg_NBEADS	4042961002_G.AVG_Signal	4042961002_G.Detection Pval	4042961002_G.BEAD_STDERR	4042961002_G.Avg_NBEADS	4042961002_H.AVG_Signal	4042961002_H.Detection Pval	4042961002_H.BEAD_STDERR	4042961002_H.Avg_NBEADS	4042961011_A.AVG_Signal	4042961011_A.Detection Pval	4042961011_A.BEAD_STDERR	4042961011_A.Avg_NBEADS	4042961011_B.AVG_Signal	4042961011_B.Detection Pval	4042961011_B.BEAD_STDERR	4042961011_B.Avg_NBEADS	4042961011_C.AVG_Signal	4042961011_C.Detection Pval	4042961011_C.BEAD_STDERR	4042961011_C.Avg_NBEADS	4042961011_D.AVG_Signal	4042961011_D.Detection Pval	4042961011_D.BEAD_STDERR	4042961011_D.Avg_NBEADS	4042961011_E.AVG_Signal	4042961011_E.Detection Pval	4042961011_E.BEAD_STDERR	4042961011_E.Avg_NBEADS	4042961011_F.AVG_Signal	4042961011_F.Detection Pval	4042961011_F.BEAD_STDERR	4042961011_F.Avg_NBEADS	4042961011_G.AVG_Signal	4042961011_G.Detection Pval	4042961011_G.BEAD_STDERR	4042961011_G.Avg_NBEADS	4042961011_H.AVG_Signal	4042961011_H.Detection Pval	4042961011_H.BEAD_STDERR	4042961011_H.Avg_NBEADS	4042961012_A.AVG_Signal	4042961012_A.Detection Pval	4042961012_A.BEAD_STDERR	4042961012_A.Avg_NBEADS	4042961012_B.AVG_Signal	4042961012_B.Detection Pval	4042961012_B.BEAD_STDERR	4042961012_B.Avg_NBEADS	4042961012_C.AVG_Signal	4042961012_C.Detection Pval	4042961012_C.BEAD_STDERR	4042961012_C.Avg_NBEADS	4042961012_D.AVG_Signal	4042961012_D.Detection Pval	4042961012_D.BEAD_STDERR	4042961012_D.Avg_NBEADS	4042961012_E.AVG_Signal	4042961012_E.Detection Pval	4042961012_E.BEAD_STDERR	4042961012_E.Avg_NBEADS	4042961012_F.AVG_Signal	4042961012_F.Detection Pval	4042961012_F.BEAD_STDERR	4042961012_F.Avg_NBEADS	4042961012_G.AVG_Signal	4042961012_G.Detection Pval	4042961012_G.BEAD_STDERR	4042961012_G.Avg_NBEADS	4042961012_H.AVG_Signal	4042961012_H.Detection Pval	4042961012_H.BEAD_STDERR	4042961012_H.Avg_NBEADS
NEGATIVE	110433	3.050694	0.2627119	0.6107959	45	0.6533623	0.6723164	0.2360407	31	1.68161	0.5466102	0.4933086	34	0	0.8785311	0	24	3.540344	0.5819209	0.6804394	40	1.301476	0.5960452	0.4908849	35	1.80175	0.7316384	0.3812959	39	0.6983668	0.7146893	0.6987205	40	0.5103419	0.730226	0.2839064	26	0.1615438	0.8234463	0.1895238	33	2.257341	0.5254237	0.6231481	34	0.3608322	0.8361582	0.1662368	28	0.3489714	0.819209	0.2501704	32	0.1337026	0.7570621	0.2742449	46	0.1205809	0.84887	0.3240666	34	-0.05982477	0.8926554	0.08267142	33	4.129343	0.6680791	1.054205	35	0.8208174	0.9138418	0.3548982	30	0.92027	0.6949152	0.3592931	31	4.64468	0.5353107	1.30006	34	2.002185	0.4293785	0.4766161	33	0.003763668	0.8629944	0.006262823	20	0.9804709	0.829096	0.3496577	32	3.903953	0.5112994	0.8908851	39
NEGATIVE	130082	1.222131	0.519774	0.398489	37	1.485624	0.5084746	0.5730553	37	2.467976	0.4223164	0.4799277	41	0.375084	0.5522599	0.1288011	36	2.782209	0.6610169	0.7107983	40	1.582458	0.5324859	0.6181303	32	1.733184	0.7387006	0.5594939	35	1.490446	0.539548	0.811925	33	1.222365	0.5720339	0.6352803	25	3.02096	0.2824859	0.834738	45	2.759229	0.4590395	0.7534137	35	0.2104011	0.8700565	0.2761241	34	1.402848	0.6059322	0.3140596	40	-0.04841993	0.8629944	0.3365911	36	4.242877	0.2062147	1.092104	31	0.0259493	0.8234463	0.2828038	34	4.396105	0.6426554	1.060182	41	2.593723	0.6920904	0.5420946	37	2.329793	0.4618644	0.7555593	28	5.372897	0.4816384	1.192921	31	1.639988	0.4872881	0.3769946	39	2.209624	0.2838983	0.5198738	34	11.31768	0.1468927	1.729269	51	2.777641	0.6285311	0.7829134	47
NEGATIVE	130301	0.2774519	0.7740113	0.1451928	31	0.450038	0.7358757	0.1554224	38	-0.000468123	0.9477401	0.000468123	30	0.6665727	0.4788136	0.2695948	36	0.7595391	0.8884181	0.2825431	45	0.2021099	0.8827683	0.08072823	29	2.472694	0.6370056	0.623313	37	0.8066812	0.6779661	0.324527	34	0.2535175	0.8262712	0.1273035	33	0.08260756	0.8531073	0.1164797	36	1.495232	0.6497175	0.4128115	35	0.04128581	0.9350283	0.05324978	33	0.08499479	0.9081921	0.1565316	43	0.5023652	0.6016949	0.5043344	34	0.008766191	0.9025424	0.04427749	25	0.3413259	0.6497175	0.4697647	29	4.820509	0.6101695	1.205122	52	1.26904	0.8573446	0.3855616	37	0.8688849	0.710452	0.3942804	40	2.262745	0.7542373	0.6146575	33	0.0267535	0.920904	0.03935556	24	0.000606003	0.8686441	0.000606003	26	1.070844	0.8149717	0.5125688	42	6.279247	0.3446328	1.135741	47
NEGATIVE	130402	0.3153733	0.7514125	0.2304374	24	3.438906	0.279661	0.9592144	34	0.6832086	0.7330508	0.2729385	27	1.673713	0.279661	0.3485219	42	4.277803	0.5169492	0.9446377	39	0.4346186	0.8121469	0.2790927	29	4.584556	0.3954802	0.9355854	35	1.376151	0.5536723	0.5546618	37	0.608328	0.6892655	0.3135321	33	0.8005581	0.6172317	0.218207	32	1.221206	0.6949152	0.3602556	25	0.6379672	0.7711864	0.387379	29	1.73874	0.5564972	0.5749052	38	0.7260248	0.5522599	0.2828471	31	-0.01226907	0.9463277	0.02181915	26	0.6216367	0.5649717	0.3025149	22	5.778946	0.5268362	1.251776	44	1.583605	0.8121469	0.4508338	38	0.7568471	0.7415254	0.2871005	25	4.826752	0.5240113	0.9969778	41	1.332514	0.5522599	0.3202552	38	0.004479781	0.8587571	0.006352581	24	2.761501	0.5847458	0.923117	21	1.976856	0.7175141	0.4597275	47
NEGATIVE	150255	3.432659	0.2231638	0.8006011	30	8.671271	0.0579096	1.286518	46	9.259515	0.07768361	1.873477	39	1.094139	0.3658192	0.2955882	28	12.08241	0.1101695	2.268333	27	10.84313	0.05649718	2.332216	37	9.480577	0.161017	2.052527	44	6.283504	0.1299435	1.639956	44	22.15705	0.01129944	4.858241	25	5.423998	0.1271186	1.2622	40	16.90776	0.0480226	2.668951	38	9.516516	0.07344633	1.712404	45	12.54269	0.0480226	2.457029	31	9.963664	0.04237288	1.978384	37	10.74602	0.04661017	1.785701	36	3.057661	0.200565	1.150955	30	22.9929	0.06214689	4.168711	29	13.27234	0.1073446	2.501138	33	8.34434	0.1059322	1.7774	39	13.07802	0.1567797	2.546189	34	7.925308	0.08615819	1.452834	31	6.035149	0.0720339	1.210887	37	7.747527	0.2429378	1.736869	30	15.67151	0.08757062	3.11659	35
NEGATIVE	150341	3.437311	0.220339	0.680015	36	4.532493	0.190678	0.882543	39	7.599184	0.1115819	1.533748	33	2.738162	0.1680791	0.5763846	38	7.402821	0.2782486	1.338494	39	4.778418	0.2175141	1.019219	41	9.510449	0.1567797	1.595394	40	3.58592	0.2669491	0.766622	34	2.632673	0.3926554	0.8211693	34	1.943411	0.4025424	0.6052417	36	3.11423	0.4265537	0.9254516	34	3.260417	0.3474576	0.8397211	27	5.465909	0.210452	0.9773458	40	2.189886	0.2782486	0.7206343	27	0.1324622	0.8389831	0.1385386	33	0.9060277	0.4844633	0.5161229	44	5.457744	0.5550848	1.373031	35	6.227266	0.3516949	1.05692	47	3.643326	0.3502825	0.8860084	40	6.468846	0.4067796	1.398543	35	4.7727	0.1793785	0.9071696	48	1.337008	0.4223164	0.6025482	32	4.018677	0.450565	1.073895	32	8.092484	0.2570621	1.696424	32
NEGATIVE	150438	-0.0813517	0.9971752	0.08191054	33	-0.002524873	0.9689265	0.001464784	21	0	0.9463277	0	20	0.02802951	0.7443503	0.01822824	29	0.6810008	0.8997175	0.3422521	37	-0.03802342	0.9731638	0.01831945	35	0.0123067	0.9675141	0.1858044	35	-0.0421766	0.9435028	0.04973809	28	-0.003441827	0.9491525	0.006373773	25	0	0.9449152	0	27	-0.02158896	0.9717514	0.01769774	22	0	0.9731638	0	21	-0.008218535	0.9717514	0.005938394	27	-0.08689898	0.8785311	0.1585829	28	-0.08666441	0.9844633	0.06923403	26	-0.08776801	0.9110169	0.08171329	27	0.4306839	0.9774011	0.1776061	37	0.7936381	0.9180791	0.2905338	40	0	0.9731638	0	20	0.5568495	0.9406779	0.4128396	30	0.3291106	0.7655367	0.3101319	28	0	0.9053673	0	26	0.1560344	0.950565	0.5164037	36	-0.04073492	0.9872881	0.09691284	23
NEGATIVE	150682	0.2648499	0.7853107	0.1798128	13	2.740059	0.3375706	0.7219692	28	0.0901861	0.8799435	0.05618516	22	-0.015846	0.9661017	0.04671766	25	0.7035322	0.8940678	0.261528	32	0.7176793	0.7344633	0.4936902	34	2.493745	0.6285311	0.7549407	35	0.6689396	0.7189265	0.6597565	25	0.5579261	0.7118644	0.3348373	27	3.034146	0.2782486	0.8238322	33	2.421852	0.5084746	0.5232711	31	0.1573556	0.8884181	0.1439191	27	4.948958	0.2344633	1.000976	39	0.1183555	0.769774	0.697427	29	2.723438	0.3177966	0.7430932	27	0.2207568	0.720339	0.2528099	33	6.213507	0.4830509	1.422743	42	10.40942	0.1751412	2.086792	31	4.425136	0.2824859	1.03891	38	1.821346	0.8064972	0.5539311	32	1.596158	0.4957627	0.5561066	38	0.3495158	0.6596045	0.2102554	24	2.143014	0.6567796	0.7929997	34	1.904153	0.7231638	0.5354204	38
NEGATIVE	150725	-0.03934778	0.9872881	0.09460392	30	-0.0118137	0.9816384	0.008714129	22	1.799929	0.529661	0.5768078	34	0.6803105	0.4731638	0.2000225	38	2.517996	0.6906779	0.5933627	39	3.368312	0.3121469	0.6602013	36	2.243511	0.670904	0.5439098	34	2.929989	0.3220339	1.033526	46	0.2841288	0.8093221	0.12909	29	0.2916976	0.7754237	0.2125838	22	1.329853	0.6694915	0.5365156	34	-0.01528063	0.980226	0.03272858	19	0.226697	0.8516949	0.1197651	26	-0.004163283	0.8319209	0.2252231	27	0.4101169	0.7485875	0.3287727	28	-0.03519708	0.8757062	0.3409584	38	2.849461	0.779661	0.6665427	34	1.237019	0.8615819	0.43943	34	3.413521	0.3672316	0.9579561	28	1.249136	0.8757062	0.3697582	28	0.8400844	0.6426554	0.3649517	41	0.4166991	0.6271186	0.2530165	33	1.584635	0.7344633	0.4898111	33	3.637936	0.5437853	0.7167867	44
NEGATIVE	160615	3.741608	0.1991525	0.8265623	38	1.917728	0.4491525	0.5856091	34	4.152393	0.2570621	0.9072794	39	1.748885	0.2669491	0.5333419	32	5.04969	0.4491525	0.8359792	45	2.458274	0.4110169	0.7345493	37	2.84059	0.5875706	0.9100058	39	3.595677	0.2655367	0.6824622	45	4.996696	0.180791	1.09216	36	4.026439	0.210452	0.8982015	37	7.101098	0.1864407	2.023001	25	2.2622	0.4576271	0.4949531	41	0.7860401	0.7316384	0.314661	33	2.339832	0.2641243	0.9764619	46	8.083735	0.08898305	1.670877	36	5.071924	0.1144068	1.370124	30	13.42456	0.1878531	3.18108	28	9.968842	0.1949152	2.265975	29	2.517452	0.4364407	0.6946139	34	20.35437	0.06497175	3.137172	36	1.799647	0.4675141	0.4584632	43	3.393747	0.1836158	0.8707548	44	14.65951	0.08615819	2.069642	43	3.937937	0.5028248	0.9533951	31
NEGATIVE	160687	3.244537	0.2471751	0.8971723	28	3.790679	0.2471751	1.061563	29	2.346785	0.4392655	0.6227709	31	2.695287	0.1723164	0.606633	34	6.125475	0.3601695	1.247308	36	3.874732	0.2824859	0.920009	35	3.876677	0.4689265	0.9793603	38	3.370033	0.2853107	0.9198791	35	1.406325	0.5268362	0.4640795	25	2.992441	0.2867232	0.7947062	35	0.867052	0.75	0.3835815	32	1.358585	0.6115819	0.5313345	28	0.1127413	0.9025424	0.09524183	29	-0.2206117	0.9279661	1.327613	25	0.8896767	0.6214689	0.4010226	35	1.323161	0.3983051	0.5574194	39	8.656029	0.3319209	2.060865	28	6.03214	0.3615819	1.339376	34	0.8833472	0.7062147	0.4026744	34	7.311226	0.3545198	1.744091	31	6.366466	0.1228814	1.303924	37	7.876735	0.04378531	1.357854	41	3.59545	0.5028248	1.088737	37	2.091352	0.7033898	0.9491779	32
NEGATIVE	270133	2.007032	0.3658192	0.5016513	37	2.757241	0.3361582	0.5432495	46	1.293986	0.6087571	0.416372	26	2.296236	0.1949152	0.4692725	50	4.439846	0.4985876	1.007319	37	1.922481	0.4887006	0.7779757	25	4.896269	0.3742938	0.8689886	37	3.533671	0.2740113	0.9784355	43	2.885005	0.3672316	0.7363019	35	3.364578	0.2556497	0.7526123	39	1.826973	0.5875706	0.7092555	40	2.281993	0.4533898	0.5478825	41	0.883189	0.710452	0.2570183	40	0.9816751	0.4816384	0.538896	38	0.3609444	0.7655367	0.1781842	30	1.050353	0.440678	0.7183173	31	6.35744	0.4745763	1.081906	37	4.111191	0.5169492	1.14462	48	4.27702	0.2966102	0.828219	46	3.409553	0.6440678	0.76477	34	1.497579	0.5169492	0.3385643	36	1.85816	0.3333333	0.5334504	38	1.151678	0.799435	0.3199268	29	3.210078	0.5847458	0.7166958	40
NEGATIVE	270435	1.063071	0.5579096	0.301137	30	1.886062	0.4548023	0.4467158	37	4.105136	0.2641243	0.9286016	34	0.5405697	0.5155367	0.2466312	35	11.91569	0.1158192	1.767905	39	4.302718	0.2514124	0.8060071	36	2.947127	0.5734463	0.646108	36	1.428158	0.5480226	0.7783262	37	3.803828	0.2570621	0.7124977	46	2.885965	0.2980226	0.7856961	29	2.360754	0.5155367	0.5513605	37	5.190352	0.200565	1.073576	36	3.282832	0.3601695	0.5037038	46	-0.1751193	0.9166667	0.3539175	34	2.255101	0.3813559	0.8819894	29	3.617348	0.1723164	1.017297	40	6.559102	0.4590395	1.294751	51	7.473974	0.2838983	1.322706	47	5.177483	0.2372881	1.422741	35	10.2153	0.2274011	1.743199	34	1.461782	0.5240113	0.4726748	28	0.466485	0.6172317	0.1647906	28	6.774655	0.3022599	1.253896	44	5.052457	0.4237288	1.435616	40
NEGATIVE	290035	0.5655949	0.670904	0.4119131	29	6.415984	0.1101695	1.106708	39	2.586608	0.3983051	0.7691268	33	8.2533	0.02118644	1.56733	40	3.444782	0.5932204	1.041008	30	8.721719	0.09322034	1.483202	42	13.17467	0.06920904	1.889646	45	4.786241	0.1892655	1.027107	41	6.04721	0.1468927	1.845831	32	2.811804	0.3064972	0.6330816	32	4.131135	0.3418079	1.132187	28	3.028123	0.3658192	0.7276753	36	9.031343	0.08192091	1.75623	42	3.065564	0.2019774	1.184966	38	3.856278	0.2259887	0.9099783	38	2.300581	0.269774	1.010332	25	21.8638	0.06920904	3.560144	41	16.42097	0.06779661	2.583564	42	4.964681	0.2443503	0.9653022	38	12.71736	0.1638418	2.338533	39	2.673436	0.3446328	0.5855774	40	4.524419	0.1214689	0.7380734	36	7.714543	0.2485876	1.593052	34	10.36039	0.1850283	1.878123	41
NEGATIVE	290731	2.097204	0.3516949	0.5897214	39	3.945748	0.2358757	0.7592331	48	1.975445	0.5014125	0.4790672	44	2.403423	0.1850283	0.543328	47	10.23208	0.1751412	1.258493	54	4.246442	0.2528249	0.7436203	47	3.480014	0.5112994	0.7372858	46	0.9038101	0.6610169	0.4930849	28	1.602286	0.4957627	0.5235999	28	0.9934382	0.5635593	0.2977936	34	7.970391	0.161017	1.408637	42	1.616199	0.569209	0.5623105	36	4.940586	0.2358757	1.387381	33	2.38367	0.259887	1.559425	32	1.772005	0.4689265	0.562692	37	4.808596	0.1214689	1.510762	37	3.746168	0.6977401	0.9124159	35	4.530912	0.4717514	0.7764567	47	5.841333	0.2019774	1.362353	39	10.54902	0.2189265	2.213331	37	1.614132	0.490113	0.5319712	36	0.08966449	0.7867231	0.07326379	30	9.211838	0.1949152	2.056523	36	4.448452	0.4689265	0.8830431	40
